Year,Trip Number,ADFG Number,Vessel Name,Sampler Name,Sample Date,Project Code,Project,Delivery Code,Delivery,Sample Type Code,Sample Type,Groundfish Stat Area,Groundfish Stat Area Group,Groundfish Management Area Code,Lingcod Management Area Code,Species Code,Species,Specimen Number,Length Type Code,Length Type,Length Millimeters,Weight Kilograms,Sex Code,Sex,Maturity Code,Maturity,Age,Age Readability Code,Age Readability
2022,3,32888,ALBEE ROSE,"Erica Ebert, Willa Johnson",5/20/2022 8:30,604,Commercial Jig Trip,4,Gutted only,1,Random,385800,,EYKT,EYKT,130,Lingcod greenling,48,1,Tip of snout to fork of tail,750,3.79,2,Female,9,Not observed,6,2,Comfortably Sure
2022,3,32888,ALBEE ROSE,"Erica Ebert, Willa Johnson",5/20/2022 8:30,604,Commercial Jig Trip,4,Gutted only,1,Random,385800,,EYKT,EYKT,130,Lingcod greenling,49,1,Tip of snout to fork of tail,750,3.81,2,Female,9,Not observed,5,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,1,1,Tip of snout to fork of tail,720,3.2,2,Female,9,Not observed,7,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,2,1,Tip of snout to fork of tail,900,6.4,2,Female,9,Not observed,10,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,3,1,Tip of snout to fork of tail,700,3.19,1,Male,9,Not observed,7,1,Very Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,4,1,Tip of snout to fork of tail,860,6.33,1,Male,9,Not observed,12,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,5,1,Tip of snout to fork of tail,710,3.34,1,Male,9,Not observed,8,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,6,1,Tip of snout to fork of tail,840,5.4,1,Male,9,Not observed,11,3,Fairly Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,7,1,Tip of snout to fork of tail,730,3.17,2,Female,9,Not observed,6,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,8,1,Tip of snout to fork of tail,700,3.22,1,Male,9,Not observed,7,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,9,1,Tip of snout to fork of tail,750,3.7,1,Male,9,Not observed,8,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,10,1,Tip of snout to fork of tail,720,3.23,1,Male,9,Not observed,8,3,Fairly Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,11,1,Tip of snout to fork of tail,690,2.82,1,Male,9,Not observed,5,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,12,1,Tip of snout to fork of tail,750,3.5,2,Female,9,Not observed,5,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,13,1,Tip of snout to fork of tail,840,5.56,2,Female,9,Not observed,7,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,14,1,Tip of snout to fork of tail,880,6.61,2,Female,9,Not observed,8,1,Very Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,15,1,Tip of snout to fork of tail,760,4.27,1,Male,9,Not observed,7,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,16,1,Tip of snout to fork of tail,720,3.3,1,Male,9,Not observed,8,3,Fairly Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,17,1,Tip of snout to fork of tail,710,2.91,2,Female,9,Not observed,6,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,18,1,Tip of snout to fork of tail,710,2.98,2,Female,9,Not observed,6,1,Very Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,19,1,Tip of snout to fork of tail,750,3.84,1,Male,9,Not observed,8,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,20,1,Tip of snout to fork of tail,790,4.49,2,Female,9,Not observed,7,4,Somewhat Unsure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,21,1,Tip of snout to fork of tail,790,4.35,2,Female,9,Not observed,7,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,22,1,Tip of snout to fork of tail,740,3.7,2,Female,9,Not observed,5,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,23,1,Tip of snout to fork of tail,740,4.06,1,Male,9,Not observed,8,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,24,1,Tip of snout to fork of tail,830,4.58,2,Female,9,Not observed,12,4,Somewhat Unsure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,25,1,Tip of snout to fork of tail,830,4.95,2,Female,9,Not observed,6,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,26,1,Tip of snout to fork of tail,760,3.4,2,Female,9,Not observed,8,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,27,1,Tip of snout to fork of tail,710,3.05,1,Male,9,Not observed,7,3,Fairly Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,28,1,Tip of snout to fork of tail,720,3.49,1,Male,9,Not observed,7,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,29,1,Tip of snout to fork of tail,680,2.5,1,Male,9,Not observed,7,3,Fairly Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,30,1,Tip of snout to fork of tail,680,2.65,1,Male,9,Not observed,6,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,31,1,Tip of snout to fork of tail,710,2.79,1,Male,9,Not observed,6,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,32,1,Tip of snout to fork of tail,830,5.46,2,Female,9,Not observed,8,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,33,1,Tip of snout to fork of tail,700,2.91,1,Male,9,Not observed,6,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,34,1,Tip of snout to fork of tail,790,4.24,1,Male,9,Not observed,13,3,Fairly Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,35,1,Tip of snout to fork of tail,730,3.5,2,Female,9,Not observed,5,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,36,1,Tip of snout to fork of tail,730,3.21,1,Male,9,Not observed,6,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,37,1,Tip of snout to fork of tail,1040,9.9,2,Female,9,Not observed,11,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,38,1,Tip of snout to fork of tail,1060,11.79,2,Female,9,Not observed,12,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,39,1,Tip of snout to fork of tail,800,4.46,1,Male,9,Not observed,12,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,40,1,Tip of snout to fork of tail,720,3.48,1,Male,9,Not observed,7,3,Fairly Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,41,1,Tip of snout to fork of tail,720,3.5,1,Male,9,Not observed,7,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,42,1,Tip of snout to fork of tail,720,2.99,2,Female,9,Not observed,7,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,43,1,Tip of snout to fork of tail,730,3.54,2,Female,9,Not observed,5,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,44,1,Tip of snout to fork of tail,710,3.25,1,Male,9,Not observed,6,3,Fairly Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,45,1,Tip of snout to fork of tail,780,4.23,1,Male,9,Not observed,7,3,Fairly Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,46,1,Tip of snout to fork of tail,790,4.35,2,Female,9,Not observed,8,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,47,1,Tip of snout to fork of tail,700,3.09,1,Male,9,Not observed,5,3,Fairly Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,48,1,Tip of snout to fork of tail,940,7.88,2,Female,9,Not observed,8,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,49,1,Tip of snout to fork of tail,780,4.11,1,Male,9,Not observed,7,2,Comfortably Sure
2022,4,17986,DIXIE II,"Erica Ebert, Rhea Ehresmann",5/20/2022 10:56,604,Commercial Jig Trip,4,Gutted only,1,Random,,,CSEO,,130,Lingcod greenling,50,1,Tip of snout to fork of tail,,,0,Not observed,9,Not observed,,,
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,1,1,Tip of snout to fork of tail,780,3.92,2,Female,9,Not observed,5,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,2,1,Tip of snout to fork of tail,1210,13.44,2,Female,9,Not observed,22,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,3,1,Tip of snout to fork of tail,970,6.52,2,Female,9,Not observed,12,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,4,1,Tip of snout to fork of tail,1030,9.31,2,Female,9,Not observed,11,3,Fairly Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,5,1,Tip of snout to fork of tail,830,4.92,2,Female,9,Not observed,9,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,6,1,Tip of snout to fork of tail,710,3.01,1,Male,9,Not observed,8,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,7,1,Tip of snout to fork of tail,800,4.12,2,Female,9,Not observed,9,3,Fairly Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,8,1,Tip of snout to fork of tail,950,6.83,2,Female,9,Not observed,12,3,Fairly Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,9,1,Tip of snout to fork of tail,900,7.5,2,Female,9,Not observed,12,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,10,1,Tip of snout to fork of tail,890,5.9,2,Female,9,Not observed,6,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,11,1,Tip of snout to fork of tail,1110,8.49,2,Female,9,Not observed,12,3,Fairly Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,12,1,Tip of snout to fork of tail,1050,8.82,2,Female,9,Not observed,19,4,Somewhat Unsure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,13,1,Tip of snout to fork of tail,910,6.36,2,Female,9,Not observed,7,3,Fairly Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,14,1,Tip of snout to fork of tail,1060,10.06,2,Female,9,Not observed,12,4,Somewhat Unsure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,15,1,Tip of snout to fork of tail,960,7.08,2,Female,9,Not observed,10,3,Fairly Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,16,1,Tip of snout to fork of tail,1030,8.76,2,Female,9,Not observed,14,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,17,1,Tip of snout to fork of tail,1030,7.81,2,Female,9,Not observed,10,3,Fairly Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,18,1,Tip of snout to fork of tail,1030,8.7,2,Female,9,Not observed,14,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,19,1,Tip of snout to fork of tail,720,3.22,1,Male,9,Not observed,6,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,20,1,Tip of snout to fork of tail,850,4.97,2,Female,9,Not observed,12,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,21,1,Tip of snout to fork of tail,790,4.14,2,Female,9,Not observed,6,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,22,1,Tip of snout to fork of tail,800,4.17,1,Male,9,Not observed,8,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,23,1,Tip of snout to fork of tail,910,6.34,2,Female,9,Not observed,11,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,24,1,Tip of snout to fork of tail,770,3.64,2,Female,9,Not observed,6,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,25,1,Tip of snout to fork of tail,910,6.23,2,Female,9,Not observed,9,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,26,1,Tip of snout to fork of tail,910,5.74,2,Female,9,Not observed,9,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,27,1,Tip of snout to fork of tail,780,4.35,1,Male,9,Not observed,10,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,28,1,Tip of snout to fork of tail,730,3.24,2,Female,9,Not observed,9,3,Fairly Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,29,1,Tip of snout to fork of tail,980,7.24,2,Female,9,Not observed,12,3,Fairly Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,30,1,Tip of snout to fork of tail,1050,8.56,2,Female,9,Not observed,12,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,31,1,Tip of snout to fork of tail,1000,7.82,2,Female,9,Not observed,14,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,32,1,Tip of snout to fork of tail,920,6.55,2,Female,9,Not observed,11,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,33,1,Tip of snout to fork of tail,940,5.95,2,Female,9,Not observed,11,3,Fairly Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,34,1,Tip of snout to fork of tail,890,5.14,2,Female,9,Not observed,8,3,Fairly Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,35,1,Tip of snout to fork of tail,1020,7.72,2,Female,9,Not observed,23,4,Somewhat Unsure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,36,1,Tip of snout to fork of tail,900,6.1,2,Female,9,Not observed,7,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,37,1,Tip of snout to fork of tail,990,7.74,2,Female,9,Not observed,9,3,Fairly Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,38,1,Tip of snout to fork of tail,960,7.77,2,Female,9,Not observed,15,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,39,1,Tip of snout to fork of tail,1140,11.97,2,Female,9,Not observed,17,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,40,1,Tip of snout to fork of tail,980,6.74,2,Female,9,Not observed,14,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,41,1,Tip of snout to fork of tail,1000,7.57,2,Female,9,Not observed,12,3,Fairly Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,42,1,Tip of snout to fork of tail,710,3.19,1,Male,9,Not observed,8,3,Fairly Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,43,1,Tip of snout to fork of tail,1020,8.37,2,Female,9,Not observed,15,2,Comfortably Sure
2022,5,35555,AMNICON,"Erica Ebert, Rhea Ehresmann",5/21/2022 9:09,604,Commercial Jig Trip,4,Gutted only,1,Random,,,EYKT,,130,Lingcod greenling,44,1,Tip of snout to fork of tail,700,3.05,1,Male,9,Not observed,6,2,Comfortably Sure
